File,Duration,BPM,Time_Signature,Genre,Labels,Sections
0352_boogiewonderland,286.999,130,4|4,Funk/Disco,"[  0.299375  17.111368  31.881888  46.524488  61.118388  75.79604
  90.37606   97.690372 125.192332 139.841848 154.428984 168.974752
 183.465932 217.664292 244.987548 259.594232 274.003392]","['intro' 'chorus' 'verse' 'transition' 'chorus' 'verse' 'transition'
 'bridge' 'chorus' 'transition' 'chorus' 'solo/instrumental' 'bridge'
 'bridge' 'chorus' 'transition' 'chorus']"
0353_bottomsup,239.938,74,4|4,Hip-Hop,"[1.11111000e-01 1.59219060e+01 4.22732310e+01 6.78137460e+01
 9.41650710e+01 1.19705586e+02 1.45651506e+02 1.97543346e+02
 2.23489266e+02]","['intro' 'chorus' 'verse' 'chorus' 'verse' 'chorus' 'bridge' 'chorus'
 'outro']"
0354_brandnewday,210.447,117,4|4,Pop,"[1.71429000e-01 1.65817010e+01 3.29919730e+01 4.94022450e+01
 6.58125170e+01 7.40176530e+01 9.04279250e+01 1.06838197e+02
 1.23248469e+02 1.72481701e+02 1.88891973e+02]","['intro' 'verse' 'transition' 'chorus' 'solo/instrumental' 'verse'
 'transition' 'chorus' 'bridge' 'bridge' 'chorus']"
0355_brokenhearted,226.264,120,4|4,Pop,"[8.57140000e-02 1.60857140e+01 4.80857140e+01 6.30857140e+01
 9.60857140e+01 1.27085714e+02 1.60085714e+02 1.75085714e+02
 2.08085714e+02]","['intro' 'verse' 'transition' 'chorus' 'verse' 'chorus' 'bridge' 'chorus'
 'transition']"
0356_californiagurls,232.827,124,4|4,Dance/Electronic,"[  0.         1.967212   7.727212  23.087212  38.447212  53.807212
  84.527212  99.887212 115.247212 145.967212 184.367212 215.087212]","['silence' 'intro' 'verse' 'verse' 'transition' 'chorus' 'verse'
 'transition' 'chorus' 'bridge' 'chorus' 'solo/instrumental']"
0357_cheers,238.866,80,4|4,Hip-Hop,"[  2.292993   9.057324  31.557324  45.057324  81.057324 103.557324
 117.057324 153.057324 175.557324 187.557324 201.057324 223.557324]","['intro' 'chorus' 'transition' 'verse' 'chorus' 'transition' 'verse'
 'chorus' 'transition' 'transition' 'chorus' 'transition']"
0358_children,193.819,90,4|4,Hip-Hop,"[  0.4       11.066672  32.400016  53.73336   75.066704  96.400048
 117.733392 139.066736 160.40008  181.733424]","['intro' 'chorus' 'verse' 'transition' 'chorus' 'verse' 'transition'
 'bridge' 'transition' 'solo/instrumental']"
0359_cominghome,238.553,84,4|4,Hip-Hop,"[  0.75      31.020328  52.415684  98.81105  122.382488 155.95393
 179.525368 202.38252  213.09681 ]","['chorus' 'intro' 'verse' 'chorus' 'verse' 'chorus' 'verse' 'bridge'
 'chorus']"
0360_coolerthanme,212.512,130,4|4,Pop,"[  0.24      32.086122  46.3938    75.932232 105.470664 135.470634
 149.778312 179.778282]","['chorus' 'solo/instrumental' 'verse' 'chorus' 'verse' 'bridge' 'chorus'
 'solo/instrumental']"
0361_countrymustbecountrywide,214.891,84,4|4,Country,"[  0.272727  23.266743  57.757767  83.626035 118.117059 141.111075
 164.105091 192.847611]","['intro' 'verse' 'chorus' 'verse' 'chorus' 'solo/instrumental' 'chorus'
 'outro']"
0363_darkside,222.29,119,4|4,Dance/Electronic,"[  0.6       15.72606   40.93616   65.137856  88.331148 113.541248
 137.742944 178.079104 202.2808  ]","['intro' 'verse' 'verse' 'chorus' 'verse' 'chorus' 'bridge' 'chorus'
 'outro']"
0364_deuces,275.182,74,4|4,Hip-Hop,"[  0.        25.99038   77.882284 103.828236 155.72014  181.666092
 233.557996 259.503948]",['intro' 'verse' 'chorus' 'verse' 'chorus' 'verse' 'chorus' 'outro']
0365_dirtroadanthem,225.977,64,4|4,Country,"[  1.263158  16.376502  46.60319   76.829878 107.056566 129.726582
 159.95327  175.066614 205.293302]","['intro' 'chorus' 'verse' 'chorus' 'bridge' 'chorus' 'solo/instrumental'
 'chorus' 'outro']"
0366_domino,228.879,128,4|4,Pop,"[7.05880000e-02 5.26743900e+00 3.73934270e+01 5.25115390e+01
 8.84170550e+01 1.20543043e+02 1.35661155e+02 1.65897379e+02
 1.96133603e+02]","['intro' 'verse' 'transition' 'chorus' 'verse' 'transition' 'chorus'
 'bridge' 'chorus']"
0367_dontdreamitsover,237.716,81,4|4,Pop,"[  0.458015  12.534939  36.312495  59.923307  83.627019 105.883307
 129.453211 143.998671 167.450307 189.315119]","['intro' 'verse' 'chorus' 'verse' 'chorus' 'bridge' 'solo/instrumental'
 'verse' 'chorus' 'outro']"
0368_dontwakemeup,220.43400000000003,128,4|4,Pop,"[  0.        22.535232  52.066482  67.535232  97.535232 127.066482
 142.535232 172.535232 187.535232 209.566482]","['silence' 'verse' 'transition' 'chorus' 'verse' 'transition' 'chorus'
 'bridge' 'chorus' 'outro']"
0369_dontyouworrychild,209.924,130,4|4,Pop,"[6.66665000e-02 5.64805850e+00 3.72759465e+01 5.21596585e+01
 6.70433705e+01 8.19270825e+01 9.86712585e+01 1.30299147e+02
 1.45182859e+02 1.60066571e+02 1.74950282e+02 1.89833995e+02]","['intro' 'verse' 'transition' 'chorus' 'solo/instrumental' 'chorus'
 'verse' 'transition' 'chorus' 'bridge' 'chorus' 'outro']"
0370_downonme,227.389,80,4|4,Hip-Hop,"[8.57145000e-02 2.33357145e+01 5.93357145e+01 8.40857145e+01
 1.08085715e+02 1.19335715e+02 1.44085714e+02 1.79335714e+02
 2.04085714e+02]","['intro' 'verse' 'chorus' 'verse' 'transition' 'chorus' 'bridge' 'chorus'
 'outro']"
0371_downunder,218.421,105,4|4,Pop,"[  0.375     11.891484  30.031004  48.09106   57.10514   74.935756
  92.880084 119.433012 137.441212 155.406308 173.269416 191.214516]","['intro' 'verse' 'chorus' 'solo/instrumental' 'verse' 'chorus' 'bridge'
 'verse' 'chorus' 'chorus' 'chorus' 'chorus']"
0372_drinkinmyhand,191.596,113,4|4,Country,"[  0.555556   9.051124  26.04226   43.033396  50.997991  68.5201
  85.511236 100.909453 119.493508 135.953671 153.47578 ]","['intro' 'verse' 'chorus' 'solo/instrumental' 'verse' 'chorus'
 'solo/instrumental' 'bridge' 'chorus' 'verse' 'chorus']"
0373_driveby,191.073,122,4|4,Pop,"[  0.3461535   3.7887745  19.5264705  35.2641665  68.7067705  84.4444665
 100.1821625 131.6575545 147.3952505 155.2640985]","['intro' 'verse' 'transition' 'chorus' 'verse' 'transition' 'chorus'
 'bridge' 'verse' 'chorus']"
0374_drunkonyou,223.885,72,4|4,Country,"[  1.363636  21.363628  41.36362   78.030272  98.030264 128.030252
 141.36358  154.696908 184.696896]","['intro' 'verse' 'chorus' 'verse' 'chorus' 'solo/instrumental' 'bridge'
 'chorus' 'outro']"
0375_dynamite,217.166,120,4|4,Dance/Electronic,"[4.56521625e-02 8.08695600e+00 2.35869560e+01 4.80869560e+01
 6.35869560e+01 7.95869560e+01 1.04086956e+02 1.19586956e+02
 1.36086956e+02 1.72086956e+02 1.80086956e+02 1.95586956e+02]","['intro' 'chorus' 'verse' 'transition' 'chorus' 'verse' 'transition'
 'chorus' 'bridge' 'solo/instrumental' 'transition' 'chorus']"
0376_earthquake,260.018,77,4|4,Dance/Electronic,"[  0.         1.67832   14.18738   45.55994   64.383476  89.481524
 114.579572 139.67762  202.42274  227.520788]","['silence' 'intro' 'solo/instrumental' 'verse' 'chorus' 'verse' 'chorus'
 'bridge' 'chorus' 'outro']"
0377_eatdirt,219.388,63,4|4,Pop,"[  0.         7.721739  33.641739  55.721739  87.401739 109.481739
 135.401739 157.481739 179.561739 204.521739]","['intro' 'verse' 'verse' 'chorus' 'verse' 'chorus' 'bridge' 'chorus'
 'transition' 'outro']"
0378_effinperfect,210.499,92,4|4,Pop,"[  0.631579  21.480552  43.002294  65.828384  86.697952 108.219694
 129.089262 152.567526 163.00231  183.871878 194.306662]","['verse' 'transition' 'chorus' 'verse' 'transition' 'chorus' 'bridge'
 'chorus' 'chorus' 'transition' 'chorus']"
0379_et,229.114,75,4|4,Hip-Hop,"[  0.         6.398464  31.744992  56.299441  69.764784  98.279628
 123.626156 148.972684 177.487528 202.834056]","['silence' 'verse' 'verse' 'transition' 'chorus' 'verse' 'chorus' 'bridge'
 'chorus' 'transition']"
0380_everybodytalks,177.687,156,4|4,Rock,"[4.44079125e-02 5.83701500e+00 3.02241260e+01 5.26757520e+01
 7.12564080e+01 9.37080340e+01 1.18482242e+02 1.28546764e+02
 1.50998390e+02]","['intro' 'verse' 'chorus' 'verse' 'chorus' 'bridge' 'verse' 'chorus'
 'transition']"
0381_everythingyouwant,257.168,94,4|4,Alternative,"[  0.333333  20.802421  61.079827  82.166101  92.389749 112.198067
 133.284341 157.565505 177.384363 197.842539 218.953885]","['intro' 'verse' 'chorus' 'solo/instrumental' 'verse' 'chorus' 'bridge'
 'verse' 'chorus' 'chorus' 'outro']"
0382_fatherofmine,233.847,97,4|4,Rock,"[  0.315789  39.847637  49.724181  89.230357 108.988533 118.875253
 138.648693 148.545605 168.339429 188.133253 217.823989]","['verse' 'solo/instrumental' 'verse' 'chorus' 'solo/instrumental' 'chorus'
 'transition' 'verse' 'transition' 'chorus' 'transition']"
0383_feelsoclose,202.263,128,4|4,Pop,"[5.85937500e-02 3.00585938e+01 4.50703058e+01 7.50805538e+01
 1.05080554e+02 1.35080554e+02 1.65080554e+02 1.95080554e+02]",['verse' 'transition' 'chorus' 'verse' 'chorus' 'bridge' 'chorus' 'outro']
0384_finally,237.873,120,4|4,Dance/Electronic,"[6.48585208e-02 1.60427420e+01 2.40294300e+01 5.59878300e+01
 8.79612060e+01 1.03947894e+02 1.19934582e+02 1.51907958e+02
 1.67894646e+02 1.99868022e+02 2.15854710e+02]","['intro' 'chorus' 'verse' 'chorus' 'verse' 'transition' 'chorus'
 'transition' 'bridge' 'transition' 'chorus']"
0385_fiveoclock,210.917,84,4|4,Pop,"[1.20000000e-01 2.30036070e+01 4.58607590e+01 6.87179110e+01
 9.30036350e+01 1.14432215e+02 1.37289367e+02 1.60146519e+02
 1.83003671e+02]","['chorus' 'verse' 'verse' 'chorus' 'chorus' 'verse' 'verse' 'chorus'
 'chorus']"
0386_footloose,222.473,174,4|4,Pop,"[  0.         5.486252  24.77682   35.795476  56.800086  84.025856
  95.039832 113.304432 134.990032 164.266752 185.965968 205.25416 ]","['silence' 'intro' 'verse' 'transition' 'chorus' 'verse' 'transition'
 'chorus' 'bridge' 'chorus' 'chorus' 'outro']"
0387_free,227.729,127,4|4,Pop,"[7.98611750e-02 1.91269660e+01 3.43650460e+01 6.86507260e+01
 8.38888060e+01 9.91268860e+01 1.14364966e+02 1.43888746e+02
 1.60079206e+02 2.05793446e+02]","['verse' 'transition' 'chorus' 'solo/instrumental' 'verse' 'transition'
 'chorus' 'bridge' 'chorus' 'outro']"
0388_gangnamstyle,218.212,133,4|4,Dance/Electronic,"[7.90000000e-02 6.01090500e+00 1.46472600e+01 4.32835950e+01
 6.60108450e+01 8.19199200e+01 9.64653600e+01 1.25101695e+02
 1.47828945e+02 1.63738020e+02 1.78283460e+02 1.96465260e+02]","['intro' 'chorus' 'verse' 'transition' 'chorus' 'transition' 'verse'
 'transition' 'chorus' 'transition' 'verse' 'transition']"
0389_gettinoveryou,185.086,130,4|4,Dance/Electronic,"[6.10236292e-02 3.73591600e+00 3.65051140e+01 7.01973880e+01
 8.49666040e+01 1.14505036e+02 1.32966556e+02 1.68043444e+02]","['intro' 'chorus' 'verse' 'transition' 'chorus' 'transition' 'bridge'
 'transition']"
0390_getyourselfbackhome,220.722,130,4|4,Hip-Hop,"[7.05128875e-02 8.83492900e+00 3.88348990e+01 6.79117930e+01
 9.79117630e+01 1.26988657e+02 1.56988627e+02 1.86065521e+02]",['intro' 'chorus' 'verse' 'chorus' 'verse' 'chorus' 'bridge' 'chorus']
0391_givemeallyourluvin,201.375,145,4|4,Dance/Electronic,"[  0.         1.739132   8.35982   34.842572  48.083948  61.325324
  67.946012  94.428764 107.67014  120.911516 160.635644 173.87702
 187.118396]","['silence' 'intro' 'verse' 'transition' 'chorus' 'intro' 'verse'
 'transition' 'chorus' 'bridge' 'transition' 'chorus' 'chorus']"
0392_givemeyourhand,225.82,126,4|4,Dance/Electronic,"[  0.         1.313868  16.551948  30.837648  46.551918  65.599518
  81.313788  96.075678 111.313758 130.361358 146.075628 161.313708
 176.075598 191.313678 206.551758]","['silence' 'intro' 'verse' 'chorus' 'transition' 'chorus' 'verse' 'chorus'
 'transition' 'chorus' 'bridge' 'solo/instrumental' 'transition'
 'transition' 'chorus']"
0393_giveyourheartabreak,204.643,123,4|4,Pop,"[9.43182604e-02 7.86253000e+00 3.90820500e+01 5.37162000e+01
 6.24966900e+01 9.37162100e+01 1.08350360e+02 1.24935730e+02
 1.48350370e+02 1.63960130e+02 1.78594280e+02 1.95179650e+02]","['intro' 'verse' 'chorus' 'transition' 'verse' 'chorus' 'transition'
 'bridge' 'chorus' 'chorus' 'transition' 'verse']"
0394_godgavemetoyou,229.899,76,4|4,Country,"[1.74000000e-01 1.28021100e+01 3.80652780e+01 7.59600300e+01
 1.01223198e+02 1.26486366e+02 1.51749534e+02 2.01486396e+02
 2.14907454e+02]","['intro' 'verse' 'chorus' 'verse' 'chorus' 'bridge' 'chorus' 'transition'
 'outro']"
0395_gold,178.472,96,4|4,Pop,"[  0.         2.025316  10.775316  32.025316  60.775316  82.025316
 112.025316 142.025316 172.025316]","['silence' 'intro' 'verse' 'chorus' 'verse' 'chorus' 'bridge' 'chorus'
 'outro']"
0396_goodfeeling,246.03,129,4|4,Hip-Hop,"[5.22727708e-02 7.55573200e+00 3.75557320e+01 6.75557320e+01
 1.03180732e+02 1.33180732e+02 1.68805732e+02 1.98805732e+02
 2.28805732e+02]","['intro' 'chorus' 'verse' 'chorus' 'verse' 'chorus' 'bridge' 'chorus'
 'outro']"
0397_goodlife,250.056,95,4|4,Pop,"[4.44026000e-02 3.03729000e+01 5.05834280e+01 7.07939560e+01
 8.08992200e+01 1.01109748e+02 1.11215012e+02 1.31425540e+02
 1.41530804e+02 1.51004489e+02 1.71846596e+02 1.92057124e+02
 2.02162388e+02 2.12267652e+02 2.32478180e+02]","['intro' 'verse' 'chorus' 'transition' 'verse' 'transition' 'chorus'
 'transition' 'transition' 'bridge' 'chorus' 'transition' 'transition'
 'verse' 'outro']"
0398_goodtime,201.845,126,4|4,Pop,"[7.8838125e-02 1.5325020e+01 4.5801180e+01 6.1039260e+01 7.6277340e+01
 8.3896380e+01 9.9134460e+01 1.1437254e+02 1.2961062e+02 1.4484870e+02
 1.6008678e+02 1.7532486e+02 1.9056294e+02]","['intro' 'verse' 'transition' 'chorus' 'transition' 'verse' 'transition'
 'chorus' 'chorus' 'bridge' 'chorus' 'chorus' 'outro']"
0399_gotmygirls,227.912,95,4|4,Dance/Electronic,"[7.62527500e-02 1.01933280e+01 3.04038560e+01 5.06143840e+01
 7.08249120e+01 8.09301760e+01 1.01140704e+02 1.21351232e+02
 1.41561760e+02 1.81982816e+02 2.02193344e+02]","['intro' 'verse' 'transition' 'chorus' 'transition' 'verse' 'transition'
 'chorus' 'bridge' 'chorus' 'chorus']"
0400_heatofthemoment,230.186,137,4|4,Pop,"[  0.48229167  10.33958333  31.51875     51.13854167  66.12708333
  85.2875      96.70104167 130.43229167 148.984375   162.72291667
 182.16979167 208.43541667]","['intro' 'verse' 'verse' 'chorus' 'verse' 'chorus' 'bridge' 'verse'
 'chorus' 'chorus' 'solo/instrumental' 'chorus']"
0401_hello,269.482,128,4|4,Dance/Electronic,"[  0.315789  15.799661  62.220309  91.237085 122.204829 151.237089
 182.204833 211.237093]","['intro' 'verse' 'chorus' 'verse' 'chorus' 'solo/instrumental' 'chorus'
 'outro']"
0402_herestous,176.06599999999997,80,4|4,Country,"[6.59721958e-02 1.20833330e+01 3.53333330e+01 6.00833330e+01
 8.33333330e+01 1.07333333e+02 1.19333333e+02 1.37333333e+02
 1.61333333e+02]","['intro' 'verse' 'chorus' 'verse' 'chorus' 'bridge' 'chorus' 'chorus'
 'chorus']"
0403_heybaby,204.59,128,4|4,Dance/Electronic,"[5.32984563e-02 7.55581200e+00 2.25558120e+01 5.25558120e+01
 6.75558120e+01 8.25558120e+01 9.75558120e+01 1.27555812e+02
 1.42555812e+02 1.57555812e+02 1.72555812e+02 1.87555812e+02]","['intro' 'transition' 'chorus' 'transition' 'transition' 'verse'
 'transition' 'chorus' 'transition' 'verse' 'transition' 'transition']"
0404_holditagainstme,226.997,133,4|4,Dance/Electronic,"[5.81395000e-02 7.27400000e+00 3.61461920e+01 7.22364320e+01
 1.01108624e+02 1.37198864e+02 1.66071056e+02 1.94943248e+02]","['intro' 'verse' 'chorus' 'verse' 'chorus' 'bridge' 'solo/instrumental'
 'chorus']"
0405_home,239.311,118,4|4,Country,"[  0.681818  16.953018  33.224218  48.478468  88.139518 103.393768
 134.919218 151.190418 167.461618 182.715868 214.241318]","['intro' 'verse' 'verse' 'chorus' 'verse' 'chorus' 'bridge' 'verse'
 'verse' 'chorus' 'outro']"
0406_honeybee,220.669,103,4|4,Country,"[4.16666937e-02 1.98528900e+01 3.84936580e+01 6.64548100e+01
 8.50955780e+01 1.03736346e+02 1.22377114e+02 1.41017882e+02
 1.59658650e+02 1.78299418e+02]","['intro' 'verse' 'chorus' 'verse' 'chorus' 'solo/instrumental' 'verse'
 'chorus' 'chorus' 'outro']"
0407_humpinaround,260.85400000000004,110,4|4,Hip-Hop,"[  0.428571   9.136059  26.006817  61.380987  86.959233 122.333403
 139.748379 174.578331 209.408283 226.823259 244.238235]","['intro' 'solo/instrumental' 'verse' 'chorus' 'verse' 'chorus'
 'transition' 'bridge' 'chorus' 'chorus' 'chorus']"
0408_icanonlyimagine,209.009,128,4|4,Dance/Electronic,"[8.35371583e-02 7.58099200e+00 3.71122420e+01 7.50809920e+01
 9.00809920e+01 1.19612242e+02 1.57580992e+02 1.77268492e+02]","['intro' 'verse' 'chorus' 'solo/instrumental' 'verse' 'chorus' 'bridge'
 'verse']"
0409_idontlikeyou,251.782,128,4|4,Pop,"[  0.         2.        46.033428  61.033428  91.970928 106.970928
 136.033428 166.970928 181.033428 196.033428 218.533428]","['silence' 'verse' 'transition' 'chorus' 'transition' 'verse' 'chorus'
 'transition' 'bridge' 'transition' 'chorus']"
0410_idontwantthisnighttoend,219.702,112,4|4,Country,"[  0.342857  17.485705  42.664263  77.485673 102.664231 137.485641
 154.092775 188.914185]","['intro' 'verse' 'chorus' 'verse' 'chorus' 'solo/instrumental' 'chorus'
 'outro']"
0411_ifihadyou,225.036,131,4|4,Pop,"[6.8359375e-02 8.7452250e+00 2.3401705e+01 3.7600170e+01 6.7829160e+01
 7.4699385e+01 8.9355865e+01 1.0355433e+02 1.3378332e+02 1.6309628e+02
 1.9149321e+02]","['intro' 'verse' 'transition' 'chorus' 'intro' 'verse' 'transition'
 'chorus' 'bridge' 'chorus' 'chorus']"
0412_ifitmakesyouhappy,272.07,95,4|4,Pop,"[1.95945992e-01 1.96824820e+01 6.87385730e+01 9.51536750e+01
 1.44210293e+02 1.64336085e+02 1.81317222e+02 2.05877307e+02
 2.34808133e+02 2.54933925e+02]","['intro' 'verse' 'chorus' 'verse' 'chorus' 'chorus' 'bridge' 'verse'
 'chorus' 'chorus']"
0413_ifyoucouldonlysee,263.36400000000003,95,4|4,Alternative,"[  0.        44.155874  64.143334  71.80291  114.760434 134.970962
 152.843306 185.83053  206.31157  224.185066]","['chorus' 'verse' 'transition' 'chorus' 'verse' 'transition' 'chorus'
 'solo/instrumental' 'transition' 'chorus']"
0415_illbewaiting,227.101,97,4|4,Dance/Electronic,"[1.20967688e-01 5.05487200e+00 2.48486960e+01 5.33023180e+01
 7.43332560e+01 1.04023992e+02 1.32477614e+02 1.53508552e+02
 1.73302376e+02 1.91859086e+02 2.01755998e+02]","['intro' 'verse' 'transition' 'chorus' 'verse' 'transition' 'chorus'
 'bridge' 'verse' 'transition' 'chorus']"
0416_impossible,224.304,90,4|4,Pop,"[5.96590750e-02 1.07272760e+01 2.00606140e+01 4.13939580e+01
 7.47273080e+01 1.05393990e+02 1.49394012e+02 1.60060684e+02
 1.69394022e+02 2.13394044e+02]","['intro' 'verse' 'verse' 'chorus' 'verse' 'chorus' 'bridge' 'verse'
 'chorus' 'verse']"
0417_imtoosexy,170.13099999999997,122,4|4,Dance/Electronic,"[1.20049423e-01 2.36999560e+01 5.51458440e+01 7.08732360e+01
 8.66006280e+01 1.02328020e+02 1.18055412e+02 1.33782804e+02
 1.51476120e+02]","['intro' 'verse' 'chorus' 'transition' 'verse' 'chorus' 'transition'
 'chorus' 'verse']"
0418_inthedark,225.402,124,4|4,Hip-Hop,"[9.25480646e-02 1.54569230e+01 3.46569230e+01 5.00169230e+01
 6.53769230e+01 7.30569230e+01 9.22569230e+01 1.07616923e+02
 1.22976923e+02 1.30656923e+02 1.61376923e+02 1.86336923e+02]","['chorus' 'chorus' 'transition' 'verse' 'transition' 'chorus' 'transition'
 'verse' 'transition' 'chorus' 'bridge' 'transition']"
0419_itgirl,187.962,92,4|4,Pop,"[7.88690792e-02 9.84472200e+00 3.07142900e+01 5.22360320e+01
 6.20186420e+01 8.28882100e+01 1.04409952e+02 1.14192562e+02
 1.35714304e+02 1.45496914e+02 1.67018656e+02]","['intro' 'verse' 'chorus' 'transition' 'verse' 'chorus' 'transition'
 'bridge' 'intro' 'chorus' 'transition']"
0420_itsrainingmen,211.597,137,4|4,Pop,"[6.03447833e-02 2.82170930e+01 4.18734920e+01 5.64109490e+01
 8.98601450e+01 1.21578233e+02 1.49331560e+02 1.65631133e+02]","['intro' 'verse' 'transition' 'chorus' 'bridge' 'solo/instrumental'
 'transition' 'chorus']"
